type,cost,name,text,damage
Water,"['Water']","Reverse Thrust","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon.","30"
Water,"['Water']","Maelstrom-GX","This attack does 40 damage to each of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) (You can't use more than 1 GX attack in a game.)",""
Water,"['Water', 'Water', 'Colorless']","Wild Tail","You may discard any Stadium card in play.","160"
Water,"['Colorless', 'Colorless', 'Colorless']","Hydro Pump","This attack does 20 more damage times the amount of Water Energy attached to this Pok\u00e9mon.","60+"
Water,"['Lightning']","Dragon Claw","","70"
Water,"['Water', 'Lightning', 'Colorless', 'Colorless']","Giga Impact","This Pok\u00e9mon can't attack during your next turn.","200"
Water,"['Colorless', 'Colorless', 'Colorless']","Dragonporter-GX","Put 3 Dragon Pok\u00e9mon from your discard pile onto your Bench. (You can't use more than 1 GX attack in a game.)",""
Water,"['Colorless', 'Colorless']","Pierce","","20"
Water,"['Fairy', 'Colorless']","Bright Tone","During your opponent's next turn, prevent all damage done to this Pok\u00e9mon by attacks from Pok\u00e9mon-GX and Pok\u00e9mon-EX.","50"
Water,"['Water', 'Fairy', 'Colorless']","Sonic Edge","This attack's damage isn't affected by any effects on your opponent's Active Pok\u00e9mon.","110"
Water,"['Fairy', 'Colorless']","Euphoria-GX","Your opponent's Active Pok\u00e9mon is now Asleep. Heal all damage from all of your Pok\u00e9mon. (You can't use more than 1 GX attack in a game.)",""
Water,"['Colorless', 'Colorless']","Outrage","This attack does 10 more damage for each damage counter on this Pok\u00e9mon.","20+"
Water,"['Water', 'Water', 'Colorless']","Frost Spear","This attack does 20 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","100"
Water,"['Fire']","Shred","This attack's damage isn't affected by any effects on your opponent's Active Pok\u00e9mon.","40"
Water,"['Fire', 'Water', 'Colorless']","Raging Blade","If this Pok\u00e9mon has any damage counters on it, this attack does 80 more damage.","80+"
Water,"['Fire', 'Fire', 'Water', 'Colorless']","Dragon Nova-GX","Your opponent's Active Pok\u00e9mon is now Burned and Paralyzed. (You can't use more than 1 GX attack in a game.)","200"
Water,"['Colorless']","Dragon Wisdom","Attach a basic Energy card from your discard pile to 1 of your Dragon Pok\u00e9mon.","20"
Water,"['Colorless', 'Colorless', 'Colorless']","Hyper Voice","","80"
Water,"['Lightning']","Dragon Claw","","70"
Water,"['Water', 'Lightning', 'Colorless', 'Colorless']","Giga Impact","This Pok\u00e9mon can't attack during your next turn.","200"
Water,"['Colorless', 'Colorless', 'Colorless']","Dragonporter-GX","Put 3 Dragon Pok\u00e9mon from your discard pile onto your Bench. (You can't use more than 1 GX attack in a game.)",""
Water,"['Fairy', 'Colorless']","Bright Tone","During your opponent's next turn, prevent all damage done to this Pok\u00e9mon by attacks from Pok\u00e9mon-GX and Pok\u00e9mon-EX.","50"
Water,"['Water', 'Fairy', 'Colorless']","Sonic Edge","This attack's damage isn't affected by any effects on your opponent's Active Pok\u00e9mon.","110"
Water,"['Fairy', 'Colorless']","Euphoria-GX","Your opponent's Active Pok\u00e9mon is now Asleep. Heal all damage from all of your Pok\u00e9mon. (You can't use more than 1 GX attack in a game.)",""
Water,"['Fire', 'Water', 'Colorless', 'Colorless']","Bright Flame","Discard 2 Energy from this Pok\u00e9mon.","200"
Water,"['Fire', 'Colorless', 'Colorless']","Flame Jet-GX","This attack does 120 damage to 1 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) (You can't use more than 1 GX attack in a game.)",""
Water,"['Fire']","Shred","This attack's damage isn't affected by any effects on your opponent's Active Pok\u00e9mon.","40"
Water,"['Fire', 'Water', 'Colorless']","Raging Blade","If this Pok\u00e9mon has any damage counters on it, this attack does 80 more damage.","80+"
Water,"['Fire', 'Fire', 'Water', 'Colorless']","Dragon Nova-GX","Your opponent's Active Pok\u00e9mon is now Burned and Paralyzed. (You can't use more than 1 GX attack in a game.)","200"
Water,"['Psychic', 'Metal']","Photon Geyser","Discard all basic Psychic Energy from this Pok\u00e9mon. This attack does 80 more damage for each card you discarded in this way.","20+"
Water,"['Psychic', 'Metal']","Sky-Scorching Light-GX","You can use this attack only if the total of both players' remaining Prize cards is 6 or less. Put 6 damage counters on each of your opponent's Pok\u00e9mon. (You can't use more than 1 GX attack in a game.)",""
Water,"['Water', 'Water', 'Water']","Sauna Blast","This attack does 20 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","100"
Water,"['Water']","Rain Splash","","10"
Water,"['Water', 'Colorless']","Wave Splash","","20"
Water,"['Water']","Water Drip","","20"
Water,"['Water']","Spatial Control","Move any number of Energy from your Benched Pok\u00e9mon to this Pok\u00e9mon.",""
Water,"['Colorless', 'Colorless', 'Colorless']","Hydro Pressure","This attack does 20 more damage times the amount of Water Energy attached to this Pok\u00e9mon.","60+"
Water,"['Water', 'Water', 'Water', 'Colorless', 'Colorless']","Zero Vanish-GX","Shuffle all Energy from each of your opponent's Pok\u00e9mon into their deck. (You can't use more than 1 GX attack in a game.)","150"
Water,"['Free']","Defense Curl","Flip a coin. If heads, prevent all damage done to this Pok\u00e9mon by attacks during your opponent's next turn.",""
Water,"['Water', 'Colorless', 'Colorless']","Ice Ball","","30"
Water,"['Colorless', 'Colorless']","Ice Blade","This attack does 50 damage to 1 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water', 'Water', 'Colorless']","Blizzard Edge","Discard 2 Energy from this Pok\u00e9mon.","160"
Water,"['Colorless', 'Colorless']","Ice Path-GX","Move all damage counters from this Pok\u00e9mon to your opponent's Active Pok\u00e9mon. (You can't use more than 1 GX attack in a game.)",""
Water,"['Colorless']","Borne Ashore","Put a Basic Pok\u00e9mon from either player's discard pile onto its owner's Bench.",""
Water,"['Water', 'Colorless', 'Colorless']","Hydro Splash","","60"
Water,"['Water']","Water Gun","","20"
Water,"['Water', 'Water', 'Water', 'Colorless', 'Colorless']","Torrential Vortex","Discard a Special Energy from your opponent's Active Pok\u00e9mon.","120"
Water,"['Water', 'Water', 'Water', 'Colorless', 'Colorless']","Blue Surge-GX","Move all Energy from this Pok\u00e9mon to your Benched Pok\u00e9mon in any way you like. (You can't use more than 1 GX attack in a game.)","220"
Water,"['Water']","Water Gun","","10"
Water,"['Water', 'Colorless']","Bite","","20"
Water,"['Colorless']","Poison Sting","Your opponent's Active Pok\u00e9mon is now Poisoned.",""
Water,"['Water', 'Colorless']","Shocking Sting","If your opponent's Active Pok\u00e9mon is affected by a Special Condition, this attack does 50 more damage.","20+"
Water,"['Colorless']","Razor Fin","","10"
Water,"['Water', 'Colorless', 'Colorless']","Water Gun","","40"
Water,"['Colorless']","Razor Fin","","20"
Water,"['Water', 'Colorless', 'Colorless']","Aqua Bomb","This Pok\u00e9mon does 30 damage to itself.","120"
Water,"['Colorless', 'Colorless']","Spiral Drain","Heal 30 damage from this Pok\u00e9mon.","30"
Water,"['Water', 'Water', 'Colorless']","Aqua Blade","","100"
Water,"['Colorless']","Bail Out","Put a Water Pok\u00e9mon from your discard pile into your hand.",""
Water,"['Water', 'Water']","Resolute Blade","This attack does 20 more damage for each of your opponent's Benched Pok\u00e9mon.","20+"
Water,"['Water', 'Water', 'Water']","Dual Pump","This attack does 50 damage to 2 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Quad Smash","Flip 4 coins. This attack does 50 damage for each heads.","50\u00d7"
Water,"['Lightning']","Dragon Pulse","Discard the top 2 cards of your deck.","40"
Water,"['Fire', 'Lightning', 'Lightning', 'Colorless']","Sky Judgment","Discard 3 Energy from this Pok\u00e9mon.","190"
Water,"['Colorless']","Vivid Charge","Search your deck for up to 3 basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",""
Water,"['Water', 'Water', 'Colorless']","Psychic Fangs","This attack's damage isn't affected by any effects on your opponent's Active Pok\u00e9mon.","90"
Water,"['Psychic', 'Metal']","Photon Geyser","Discard all basic Psychic Energy from this Pok\u00e9mon. This attack does 80 more damage for each card you discarded in this way.","20+"
Water,"['Psychic', 'Metal']","Sky-Scorching Light GX","You can use this attack only if the total of both players' remaining Prize cards is 6 or less. Put 6 damage counters on each of your opponent's Pok\u00e9mon. (You can't use more than 1 GX attack in a game.)",""
Water,"['Water', 'Colorless']","Dual Splash","This attack does 30 damage to 2 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water', 'Water', 'Colorless']","Grand Wave","This Pok\u00e9mon can't use Grand Wave during your next turn.","120"
Water,"['Colorless']","Energy Extract","Search your deck for a basic Energy card and attach it to this Pok\u00e9mon. Then, shuffle your deck.","20"
Water,"['Water', 'Psychic', 'Colorless', 'Colorless']","Luster Purge","Flip a coin. If tails, discard all Energy attached to this Pok\u00e9mon.","140"
Water,"['Water', 'Colorless', 'Colorless']","Frost Bullet","This attack does 30 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","90"
Water,"['Water', 'Colorless', 'Colorless']","Polar Spear-GX","This attack does 50 damage for each damage counter on your opponent's Active Pok\u00e9mon. (You can't use more than 1 GX attack in a game.)","50\u00d7"
Water,"['Colorless', 'Colorless']","Hypnoblast","Your opponent's Active Pok\u00e9mon is now Asleep.","30"
Water,"['Fire', 'Psychic', 'Colorless']","Mist Ball","Flip a coin. If tails, discard a Fire Energy and a Psychic Energy from this Pok\u00e9mon.","110"
Water,"['Fire', 'Water', 'Colorless', 'Colorless']","Bright Flame","Discard 2 Energy from this Pok\u00e9mon.","200"
Water,"['Fire', 'Colorless', 'Colorless']","Flame Jet GX","This attack does 120 damage to 1 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) (You can't use more than 1 GX attack in a game.)",""
Water,"['Water']","Water Gun","","10"
Water,"['Colorless', 'Colorless', 'Colorless']","Hydro Pump","This attack does 10 more damage times the amount of Water Energy attached to this Pok\u00e9mon.","30+"
Water,"['Colorless']","Tackle","","10"
Water,"['Water']","Collect","Draw 3 cards.",""
Water,"['Water', 'Water', 'Water']","Blizzard Burn","This Pok\u00e9mon can't attack during your next turn.","160"
Water,"['Water', 'Water', 'Colorless']","Ice Beam-GX","Your opponent's Active Pok\u00e9mon is now Paralyzed. (You can't use more than 1 GX attack in a game.)","100"
Water,"['Colorless']","Call for Family","Search your deck for up to 2 Basic Pok\u00e9mon and put them onto your Bench. Then, shuffle your deck.",""
Water,"['Water', 'Colorless', 'Colorless']","Surf","","60"
Water,"['Colorless', 'Colorless']","Courier","Put 1 of your Benched Pok\u00e9mon and all cards attached to it into your hand.",""
Water,"['Water', 'Colorless', 'Colorless']","Fly","Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of attacks, including damage, done to this Pok\u00e9mon during your opponent's next turn.","60"
Water,"['Water']","Pound","","10"
Water,"['Water', 'Colorless']","Water Gun","","20"
Water,"['Water', 'Colorless']","Wave Splash","","30"
Water,"['Water', 'Water', 'Colorless']","Disarming Voice","Your opponent's Active Pok\u00e9mon is now Confused.","50"
Water,"['Water']","Water Gun","","10"
Water,"['Water']","Bubble","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","10"
Water,"['Colorless']","Vivid Charge","Search your deck for up to 3 basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",""
Water,"['Water', 'Water', 'Colorless']","Psychic Fangs","This attack's damage isn't affected by any effects on your opponent's Active Pok\u00e9mon.","90"
Water,"['Colorless']","Dragon's Wish","During your next turn, you may attach any number of Energy cards from your hand to your Pok\u00e9mon.",""
Water,"['Grass', 'Lightning', 'Colorless']","Tail Smack","","60"
Water,"['Water']","Collect","Draw 3 cards.",""
Water,"['Water', 'Water', 'Water']","Blizzard Burn","This Pok\u00e9mon can't attack during your next turn.","160"
Water,"['Water', 'Water', 'Colorless']","Ice Beam-GX","Your opponent's Active Pok\u00e9mon is now Paralyzed. (You can't use more than 1 GX attack in a game.)","100"
Water,"['Water']","Collect","Draw 3 cards.",""
Water,"['Water', 'Water', 'Water']","Blizzard Burn","This Pok\u00e9mon can't attack during your next turn.","160"
Water,"['Water', 'Water', 'Colorless']","Ice Beam-GX","Your opponent's Active Pok\u00e9mon is now Paralyzed. (You can't use more than 1 GX attack in a game.)","100"
Water,"['Colorless', 'Colorless']","Quick Dive","This attack does 50 damage to 1 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Fighting', 'Colorless', 'Colorless']","Royal Blades","If you played Cynthia from your hand during this turn, this attack does 100 more damage.","100+"
Water,"['Fighting']","Ascension","Search your deck for a card that evolves from this Pok\u00e9mon and put it onto this Pok\u00e9mon to evolve it. Then, shuffle your deck.",""
Water,"['Colorless', 'Colorless']","Slash","","40"
Water,"['Water']","Spatial Control","Move any number of Energy from your Benched Pok\u00e9mon to this Pok\u00e9mon.",""
Water,"['Colorless', 'Colorless', 'Colorless']","Hydro Pressure","This attack does 20 more damage times the amount of Water Energy attached to this Pok\u00e9mon.","60+"
Water,"['Water', 'Water', 'Water', 'Colorless', 'Colorless']","Zero Vanish-GX","Shuffle all Energy from each of your opponent's Pok\u00e9mon into their deck. (You can't use more than 1 GX attack in a game.)","150"
Water,"['Darkness', 'Colorless']","Aqua Reverse","Before doing damage, you may choose 1 of your opponent's Benched Pok\u00e9mon that has Team Magma in its name and switch it with 1 of the Defending Pok\u00e9mon. Your opponent chooses which Defending Pok\u00e9mon to switch.","20"
Water,"['Water', 'Water', 'Colorless']","Deep Impact","If the Defending Pok\u00e9mon already has any damage counters on it, the Defending Pok\u00e9mon is now Confused.","40"
Water,"['Metal']","Overclock","Draw cards until you have 6 cards in your hand.",""
Water,"['Metal', 'Colorless', 'Colorless']","Shred","This attack's damage isn't affected by any effects on your opponent's Active Pok\u00e9mon.","80"
Water,"['Metal', 'Metal', 'Metal', 'Colorless', 'Colorless']","Timeless-GX","Take another turn after this one. (Skip the between-turns step.) (You can't use more than 1 GX attack in a game.)","150"
Water,"['Water']","Spatial Control","Move any number of Energy from your Benched Pok\u00e9mon to this Pok\u00e9mon.",""
Water,"['Colorless', 'Colorless', 'Colorless']","Hydro Pressure","This attack does 20 more damage times the amount of Water Energy attached to this Pok\u00e9mon.","60+"
Water,"['Water', 'Water', 'Water', 'Colorless', 'Colorless']","Zero Vanish-GX","Shuffle all Energy from each of your opponent's Pok\u00e9mon into their deck. (You can't use more than 1 GX attack in a game.)","150"
Water,"['Water', 'Colorless']","Aqua Trip","Flip a coin. If heads, the Defending Pok\u00e9mon is now Confused. If tails, the Defending Pok\u00e9mon is now Asleep.","10"
Water,"['Water', 'Water', 'Colorless']","Aqua Smash","If the Defending Pok\u00e9mon is affected by a Special Condition, this attack does 50 damage plus 20 more damage.","50+"
Water,"['Colorless', 'Colorless']","Rage","Does 10 damage plus 10 more damage for each damage counter on Team Aqua's Sharpedo.","10+"
Water,"['Water', 'Water', 'Colorless']","Aqua Slash","Team Aqua's Sharpedo can't attack during your next turn.","60"
Water,"['Water', 'Colorless', 'Colorless', 'Colorless']","Hypno Hammer","Your opponent's Active Pok\u00e9mon is now Asleep.","80"
Water,"['Water']","Power Blow","Does 10 damage plus 10 more damage for each Energy attached to Team Aqua's Walrein.","10+"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Hydro Reverse","You may return any number of basic Water Energy cards attached to all of your Pok\u00e9mon to your hand. If you do, this attack does 50 damage plus 10 more damage for each Energy you returned.","50+"
Water,"['Water', 'Colorless']","Poison Reaction","If the Defending Pok\u00e9mon is Poisoned, this attack does 20 damage plus 20 more damage.","20+"
Water,"['Water', 'Colorless', 'Colorless']","Double Claw","Flip 2 coins. This attack does 30 damage plus 20 more damage for each heads.","30+"
Water,"['Water']","Aqua Trance","At the end of your opponent's next turn, the Defending Pok\u00e9mon is now Asleep.","20"
Water,"['Water', 'Colorless']","Super Hypnoblast","If the Defending Pok\u00e9mon is Asleep, this attack does 30 damage plus 20 more damage.","30+"
Water,"['Colorless', 'Colorless']","Slow-Acting Poison","At the end of your opponent's next turn, the Defending Pok\u00e9mon is now Poisoned.","20"
Water,"['Water', 'Water', 'Colorless']","Aqua Smash","If the Defending Pok\u00e9mon is affected by a Special Condition, this attack does 50 damage plus 20 more damage.","50+"
Water,"['Colorless', 'Colorless']","Gnaw","","20"
Water,"['Colorless']","Yawn","Your opponent's Active Pok\u00e9mon is now Asleep.",""
Water,"['Water']","Memory Melt","Look at your opponent's hand and put a card you find there in the Lost Zone.",""
Water,"['Colorless', 'Colorless', 'Colorless']","Psychic","This attack does 20 more damage times the amount of Energy attached to your opponent's Active Pok\u00e9mon.","60+"
Water,"['Water', 'Colorless']","Ice Beam","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","50"
Water,"['Water', 'Water', 'Colorless']","Cure Stream","During your opponent's next turn, the Defending Pok\u00e9mon's attacks do 30 less damage (before applying Weakness and Resistance).","120"
Water,"['Water', 'Water', 'Colorless']","Brinicles-GX","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon. (You can't use more than 1 GX attack in a game.)","150"
Water,"['Colorless']","Secondary Chills","You can use this attack only if you go second, and only on your first turn. Your opponent's Active Pok\u00e9mon is now Paralyzed.",""
Water,"['Colorless', 'Colorless']","Beat","","20"
Water,"['Colorless', 'Colorless']","Field Crush","If your opponent has a Stadium card in play, discard it.","30"
Water,"['Water', 'Water', 'Colorless']","Freezing Flames","If this Pok\u00e9mon has any Fire Energy attached to it, this attack does 80 more damage.","80+"
Water,"['Water', 'Colorless']","Disarming Voice","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Confused.","20"
Water,"['Water']","Blot","Heal 10 damage from this Pok\u00e9mon.","10"
Water,"['Water']","Rollout","","10"
Water,"['Water', 'Colorless']","Aqua Trance","At the end of your opponent's next turn, the Defending Pok\u00e9mon is now Asleep.","20"
Water,"['Water']","Energy Flip","Choose 1 of your opponent's Benched Pok\u00e9mon. This attack does 10 damage to that Pok\u00e9mon. You may move an Energy card attached to that Pok\u00e9mon to another of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water', 'Water', 'Colorless']","Reverse Stream","You may return all basic Energy cards attached to Suicune ex to your hand. If you do, this attack does 50 damage plus 10 more damage for each basic Energy card you returned.","50+"
Water,"['Water']","Black Suction Cups","Does 10 damage to each Defending Pok\u00e9mon. Flip a coin. If heads, each Defending Pok\u00e9mon is now Paralyzed.",""
Water,"['Colorless', 'Colorless']","Ink Blast","Does 30 damage plus 10 more damage for each Energy attached to Dark Octillery but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","30+"
Water,"['Colorless', 'Colorless']","Hyper Whirlpool","Flip a coin until you get tails. For each heads, discard an Energy card attached to the Defending Pok\u00e9mon.","20"
Water,"['Water', 'Colorless', 'Colorless']","Aqua Sonic","This attack's damage is not affected by Resistance.","50"
Water,"['Colorless', 'Colorless']","Souvenir","Flip 3 coins. If 1 of them is heads, put 4 damage counters on the Defending Pok\u00e9mon. If 2 of them are heads, remove 1 damage counter from the Defending Pok\u00e9mon. If all of them are heads, put 10 damage counters on the Defending Pok\u00e9mon. If all of them are tails, remove all damage counters from the Defending Pok\u00e9mon.",""
Water,"['Water']","Hyper Pump","Does 20 damage plus 20 more damage for each basic Energy card attached to Quagsire but not used to pay for this attack's Energy cost. You can't add more than 60 damage in this way.","20+"
Water,"['Water', 'Colorless']","Darkness Shield","Flip a coin. If heads, prevent all effects of an attack, including damage, done to each of your Active Pok\u00e9mon during your opponent's next turn.","20"
Water,"['Water', 'Colorless', 'Colorless']","Cold Crush","You may discard an Energy card attached to Dark Golduck. If you do, discard an Energy attached to the Defending Pok\u00e9mon.","40"
Water,"['Water', 'Colorless']","Aqua Slash","Mantine can't attack during your next turn.","30"
Water,"['Colorless']","Gentle Slap","","10"
Water,"['Water']","Headache","Flip a coin. If heads, your opponent can't play a Trainer card from his or her hand until the end of your opponent's next turn.",""
Water,"['Water']","Sharpshooting","This attack does 30 damage to 1 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water', 'Water', 'Colorless']","Aqua Blast","Discard 1 Water Energy attached to this Pok\u00e9mon.","120"
Water,"['Colorless']","Gather Strength","Search your deck for up to 4 basic Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward.",""
Water,"['Water', 'Water', 'Lightning']","Dragon Blast","Discard a Water Energy and a Lightning Energy attached to this Pok\u00e9mon.","150"
Water,"['Colorless']","Happy Delivery","Choose any number of your Benched Pok\u00e9mon that don't already have a Pok\u00e9mon Tool attached to them. For each of those Pok\u00e9mon, search your deck for a Pok\u00e9mon Tool card and attach it to that Pok\u00e9mon. Then, shuffle your deck.",""
Water,"['Colorless', 'Colorless']","Flap","","30"
Water,"['Water', 'Water', 'Colorless']","Surf","","100"
Water,"['Water', 'Colorless', 'Colorless']","Resolute Claws","If your opponent's Active Pok\u00e9mon is a Pok\u00e9mon-GX or a Pok\u00e9mon-EX, this attack does 60 more damage (before applying Weakness and Resistance).","60+"
Water,"['Water', 'Colorless', 'Colorless', 'Colorless']","Blizzard Burn","This Pok\u00e9mon can't attack during your next turn.","150"
Water,"['Water', 'Colorless', 'Colorless']","Hypno Splash","Your opponent's Active Pok\u00e9mon is now Asleep.","80"
Water,"['Water', 'Colorless']","Water Pulse","Your opponent's Active Pok\u00e9mon is now Asleep.","30"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Giant Whirlpool","Return 2 Water Energy attached to this Pok\u00e9mon to your hand.","140"
Water,"['Colorless']","Call for Goons","Search your deck for up to 3 Basic Pok\u00e9mon and put them onto your Bench. Shuffle your deck afterward.",""
Water,"['Fire', 'Water', 'Colorless', 'Colorless']","Dragon Pulse","Discard the top card of your deck.","130"
Water,"['Fire', 'Fire', 'Lightning', 'Colorless']","Dragon Pulse","Discard the top 3 cards of your deck.","130"
Water,"['Water']","Marine Guidance","Search your deck for a Water Pok\u00e9mon, reveal it, and put it into your hand. Shuffle your deck afterward.",""
Water,"['Water', 'Water']","Aqua Ring","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon.","30"
Water,"['Water', 'Colorless', 'Colorless']","Crabhammer","","60"
Water,"['Water', 'Colorless', 'Colorless']","Ice Wing","60"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Frosty Thunder","If this Pok\u00e9mon has any Lightning Energy attached to it, this attack does 20 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply weakness and Resistance for Benched Pok\u00e9mon.)","120"
Water,"['Water']","Marine Guidance","Search your deck for a Water Pok\u00e9mon, reveal it, and put it into your hand. Shuffle your deck afterward.",""
Water,"['Water', 'Water']","Aqua Ring","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon.","30"
Water,"['Water', 'Colorless']","Water Gun","","30"
Water,"['Colorless']","Tackle","","10"
Water,"['Water', 'Colorless']","Rain Splash","","20"
Water,"['Water']","Poison Sting","Your opponent's Active Pok\u00e9mon is now Poisoned.",""
Water,"['Water', 'Water']","Venom Fever","If your opponent's Active Pok\u00e9mon is Poisoned, this attack does 50 damage for each damage counter on that Pok\u00e9mon.","50\u00d7"
Water,"['Water', 'Water', 'Colorless']","Cure Stream","During your opponent's next turn, the Defending Pok\u00e9mon's attacks do 30 less damage (before applying Weakness and Resistance).","120"
Water,"['Water', 'Water', 'Colorless']","Brinicles-GX","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon. (You can't use more than 1 GX attack in a game.)","150"
Water,"['Water', 'Water', 'Colorless']","Cure Stream","During your opponent's next turn, the Defending Pok\u00e9mon's attacks do 30 less damage (before applying Weakness and Resistance).","120"
Water,"['Water', 'Water', 'Colorless']","Brinicles-GX","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon. (You can't use more than 1 GX attack in a game.)","150"
Water,"['Colorless', 'Colorless']","Tackle","","30"
Water,"['Water', 'Water', 'Colorless']","Waterfall","","70"
Water,"['Water', 'Water', 'Water']","Hydro Tackle","This Pok\u00e9mon does 30 damage to itself.","150"
Water,"['Colorless']","Headache","Flip a coin. If heads, your opponent can't play any Trainer cards from their hand during their next turn.","10"
Water,"['Water']","Amnesia","Choose 1 of your opponent's Active Pok\u00e9mon's attacks. That Pok\u00e9mon can't use that attack during your opponent's next turn.","20"
Water,"['Colorless', 'Colorless', 'Colorless']","Swim","If any of your opponent's Pok\u00e9mon have any Water Energy attached to them, you may do 90 damage to 1 of your opponent's Benched Pok\u00e9mon instead of their Active Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","90"
Water,"['Colorless']","Numbing Water","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","10"
Water,"['Water']","Enter the Dragon","Flip a coin. If heads, put a card that evolves from this Pok\u00e9mon from your discard pile onto this Pok\u00e9mon to evolve it.",""
Water,"['Water']","Distilled Blast","Reveal the top 7 cards of your deck. This attack does 30 more damage times the amount of Water Energy you find there. Then, shuffle those Energy cards back into your deck and discard the other cards.","30+"
Water,"['Water', 'Water', 'Water']","Hyper Beam","Discard an Energy from your opponent's Active Pok\u00e9mon.","100"
Water,"['Water']","Confuse Ray","Your opponent's Active Pok\u00e9mon is now Confused.",""
Water,"['Colorless']","Hydro Pump","This attack does 30 more damage times the amount of Water Energy attached to this Pok\u00e9mon.","10+"
Water,"['Water', 'Water']","Cold Cyclone","Move 2 Water Energy from this Pok\u00e9mon to 1 of your Benched Pok\u00e9mon.","70"
Water,"['Water']","Epic Splash","Flip 2 coins. If either of them is tails, this attack does nothing.","30"
Water,"['Water', 'Colorless', 'Colorless']","Berserker Splash","This attack does 10 damage to each Benched Pok\u00e9mon (both yours and your opponent's). (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","80"
Water,"['Water', 'Colorless', 'Colorless', 'Colorless']","Aqua Tail","Flip a coin for each Water Energy attached to this Pok\u00e9mon. This attack does 30 more damage for each heads.","90+"
Water,"['Water', 'Colorless', 'Colorless']","Hydro Splash","","70"
Water,"['Water', 'Water', 'Colorless']","Glaciate","This attack does 30 damage to each of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water', 'Water', 'Water', 'Colorless']","Icecalibur","Discard an Energy attached to this Pok\u00e9mon. The Defending Pok\u00e9mon can't attack during your opponent's next turn.","130"
Water,"['Grass', 'Psychic', 'Colorless', 'Colorless']","Chaos Wheel","Your opponent can't play any Pok\u00e9mon Tool, Special Energy, or Stadium cards from his or her hand during his or her next turn.","100"
Water,"['Fairy', 'Colorless']","Stampede","","10"
Water,"['Grass', 'Psychic', 'Colorless', 'Colorless']","Chaos Wheel","Your opponent can't play any Pok\u00e9mon Tool, Special Energy, or Stadium cards from his or her hand during his or her next turn.","100"
Water,"['Water', 'Colorless', 'Colorless']","Aqua Sonic","Don't apply Resistance.","40"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Rapids","Flip a coin. If heads, discard 1 Energy card attached to the Defending Pok\u00e9mon, if any.","50"
Water,"['Lightning']","Lightning Ball","","20"
Water,"['Colorless', 'Colorless', 'Colorless']","Conduction","Discard all Energy cards attached to Lanturn. Flip a number of coins equal to the number of Energy cards you discarded. This attack does 30 damage plus 40 more damage for each heads.","30+"
